date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:57	39465/39465	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/3.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/3.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:53:58	44993/44993	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/4.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/4.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:53:58	30328/30328	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/5.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/5.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:53:58	3804/3804	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Aug%202021%2022:46:06%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/brand-logo/1.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/brand-logo/1.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:53:59	3839/3839	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Aug%202021%2022:46:22%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/brand-logo/2.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/brand-logo/2.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:53:59	2650/2650	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Aug%202021%2022:46:28%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/brand-logo/3.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/brand-logo/3.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:53:59	6562/6562	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Aug%202021%2022:46:30%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/brand-logo/4.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/brand-logo/4.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:53:59	3261/3261	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Aug%202021%2022:46:36%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/brand-logo/5.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/brand-logo/5.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:54:00	18785/18785	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:48:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/banner/13.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/banner/13.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:54:01	77034/77034	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:57:40%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product/7.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product/7.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:54:01	25055/25055	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:57:40%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product/8.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product/8.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:54:01	6966/6966	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202020%2017:22:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/payment-4.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/payment-4.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:54:01	4738/4738	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Oct%202018%2005:38:40%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/payment.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/payment.png	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:54:02	74589/74589	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Aug%202021%2013:06:02%20GMT	https://index/tf/html/vicodin-preview/vicodin/js/main.js	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/js/main.js	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:54:02	397651/397651	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:02:42%20GMT	https://index/tf/html/vicodin-preview/vicodin/js/plugins.js	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/js/plugins.js	(from https://index/tf/html/vicodin-preview/vicodin/index.html)
11:54:02	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:02	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400d41d.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:03	76736/76736	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.woff2	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:03	89988/89988	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.woff	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:03	133988/133988	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.ttf	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:04	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:04	747927/747927	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-brands-400.svg	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:04	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400d41d.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:04	13224/13224	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.woff2	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:05	16276/16276	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.woff	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:05	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.ttf	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:05	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-regular-400.svg	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:06	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:06	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900d41d.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:06	101648/101648	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.woff	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:07	78268/78268	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.woff2	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:07	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.ttf	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:07	58876/58876	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2011%20Apr%202021%2022:59:00%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/flaticon.ttf?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/flaticon4a47.ttf	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:08	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2011:25:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/webfonts/fa-solid-900.svg	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:08	27544/27544	---M--	200	added ('OK')	font/woff	date:Sun,%2011%20Apr%202021%2022:59:00%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/flaticon.woff?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/flaticon4a47.woff	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:08	23076/23076	---M--	200	added ('OK')	font/woff2	date:Sun,%2011%20Apr%202021%2022:59:00%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/flaticon.woff2?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/flaticon4a47.woff2	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:08	59044/59044	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2011%20Apr%202021%2022:59:00%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/flaticon.eot?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/flaticon4a47.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:09	952243/952243	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2011%20Apr%202021%2022:59:00%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/flaticon.svg?b66957d660bcc55c5e858f139c964a40	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/flaticon4a47.svg	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:09	62836/62836	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2024%20Sep%202020%2006:39:34%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/icomoon.eot?3aun5s	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/icomoon7d2d.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:09	62672/62672	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2024%20Sep%202020%2006:39:34%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/icomoon.ttf?3aun5s	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/icomoon7d2d.ttf	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:10	62748/62748	---M--	200	added ('OK')	font/woff	date:Thu,%2024%20Sep%202020%2006:39:34%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/icomoon.woff?3aun5s	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/icomoon7d2d.woff	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:10	248837/248837	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2024%20Sep%202020%2006:39:34%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/icomoon.svg?3aun5s	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/icomoon7d2d.svg	(from https://index/tf/html/vicodin-preview/vicodin/css/font-icons.css)
11:54:10	5840/5840	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2002:04:44%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/lightcase.eot?55356177	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/lightcaseeead.eot	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:10	3160/3160	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Jan%202019%2002:04:44%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/lightcase.woff?55356177	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/lightcaseeead.woff	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:11	5668/5668	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2011%20Jan%202019%2002:04:44%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/lightcase.ttf?55356177	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/lightcaseeead.ttf	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:11	2782/2782	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Jan%202019%2002:04:44%20GMT	https://index/tf/html/vicodin-preview/vicodin/fonts/lightcase.svg?55356177	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/fonts/lightcaseeead.svg	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:12	60935/60935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:13	60941/60941	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:13%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:13	60899/60899	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:13%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_glass_85_dfeffc_1x400.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_glass_85_dfeffc_1x400.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:14	60899/60899	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:14%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_glass_75_d0e5f5_1x400.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_glass_75_d0e5f5_1x400.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:15	60935/60935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:15%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:16	60899/60899	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:16%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:17	60875/60875	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:17%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_469bdd_256x240.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_469bdd_256x240.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:18	60875/60875	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:18%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_d8e7f3_256x240.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_d8e7f3_256x240.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:18	60875/60875	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:18%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_6da8d5_256x240.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_6da8d5_256x240.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:19	60875/60875	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:19%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_217bc0_256x240.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_217bc0_256x240.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:20	60875/60875	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:20%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_f9bd01_256x240.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_f9bd01_256x240.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:21	60875/60875	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:21%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_2e83ff_256x240.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:22	60875/60875	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:22%20GMT	https://index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/css/images/ui-icons_cd0a0a_256x240.png	(from https://index/tf/html/vicodin-preview/vicodin/css/plugins.css)
11:54:22	41469/41469	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2009:22:42%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/effect/1.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/effect/1.png	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:24	14858/14858	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2009:23:48%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/effect/3.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/effect/3.png	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:24	63502/63502	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2009:23:20%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/effect/2.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/effect/2.png	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:25	22856/22856	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2009:24:18%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/effect/4.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/effect/4.png	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:25	29930/29930	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2009:24:48%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/effect/5.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/effect/5.png	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:25	33085/33085	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2009:25:16%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/effect/6.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/effect/6.png	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:26	39817/39817	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202019%2012:50:56%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/slider/1.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/slider/1.jpg	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:26	36559/36559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202019%2012:57:06%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/slider/2.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/slider/2.jpg	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:27	113645/113645	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2007:50:48%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/bg/21.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/bg/21.jpg	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:27	12295/12295	---M--	200	added ('OK')	image/png	date:Sat,%2029%20May%202021%2020:10:50%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/car.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/car.png	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:27	3890/3890	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Aug%202021%2017:36:18%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/logo-3.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/logo-3.png	(from https://index/tf/html/vicodin-preview/vicodin/locations.html)
11:54:28	83440/83440	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Aug%202021%2010:39:30%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/bg/14.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/bg/14.jpg	(from https://index/tf/html/vicodin-preview/vicodin/locations.html)
11:54:28	392283/392283	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Mar%202021%2002:32:56%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/others/1.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/others/1.png	(from https://index/tf/html/vicodin-preview/vicodin/css/style.css)
11:54:29	60731/60731	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:28%20GMT	https://index/tf/html/vicodin-preview/vicodin/appointment.html	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/appointment.html	(from https://index/tf/html/vicodin-preview/vicodin/locations.html)
